result_id,result_month,winner_id,loser_id,winner_set_1,winner_set_2,winner_set_3,winner_set_4,winner_set_5,loser_set_1,loser_set_2,loser_set_3,loser_set_4,loser_set_5
3851,Sep-19,34103,1736726,6,6,0,0,0,1,0,0,0,0
3853,Aug-19,52873,54130,2,6,7,0,0,6,4,6,0,0
3854,Feb-19,3460,3671,4,6,6,0,0,6,1,3,0,0
3855,Dec-19,11342,10340,6,2,6,0,0,4,6,3,0,0
3857,Nov-19,1570645,60718,6,6,0,0,0,4,2,0,0,0
3858,Nov-19,28527,51259,7,7,0,0,0,5,6,0,0,0
3859,Oct-19,3558,64700,5,6,6,0,0,7,2,1,0,0
3860,Jun-19,141998,734160,6,6,0,0,0,3,2,0,0,0
3861,Sep-19,50772,411593,6,1,7,0,0,4,6,6,0,0
3862,Jan-19,2087072,53449,7,6,0,0,0,5,3,0,0,0
3863,May-19,4122,80810,6,6,0,0,0,1,0,0,0,0
3864,Sep-19,1570645,55419,7,7,0,0,0,5,6,0,0,0
3865,Oct-19,200425,66480,6,6,0,0,0,3,4,0,0,0
3866,Nov-19,1609434,2555946,6,6,0,0,0,2,4,0,0,0
3867,Aug-19,3534,2595796,6,6,0,0,0,4,3,0,0,0
3869,Jul-19,3524,53939,6,7,0,0,0,1,6,0,0,0
3870,Aug-19,4508,60156,6,6,0,0,0,2,1,0,0,0
3871,Oct-19,51256,3746,7,3,7,0,0,6,6,6,0,0
3872,Aug-19,10378,2097125,6,6,0,0,0,3,4,0,0,0
3873,Sep-19,41562,2097125,6,6,0,0,0,4,4,0,0,0
3876,Jan-19,10473,51547,6,6,0,0,0,3,3,0,0,0
3877,Jul-19,27182,4464,7,6,0,0,0,6,4,0,0,0
3878,Oct-19,204410,3806,6,6,0,0,0,3,2,0,0,0
3879,Aug-19,141998,176778,7,6,0,0,0,5,2,0,0,0
3884,Jan-19,207037,4515,6,7,0,0,0,3,5,0,0,0
3885,Apr-19,268261,85223,6,6,0,0,0,0,3,0,0,0
3886,Jan-19,3686,73237,6,7,7,7,0,7,6,6,6,0
3887,Oct-19,3503,218159,7,6,0,0,0,6,4,0,0,0
3888,Nov-19,94283,3456,6,6,0,0,0,3,4,0,0,0
3889,Mar-19,3597,74716,6,6,0,0,0,2,3,0,0,0
3891,Mar-19,200399,3659,6,6,7,0,0,4,7,5,0,0
3892,Aug-19,146056,262476,6,6,0,0,0,2,1,0,0,0
3893,Jul-19,95375,54415,6,6,0,0,0,0,2,0,0,0
3894,Feb-19,11558,52346,6,6,0,0,0,4,4,0,0,0
3895,Sep-19,200425,3607,6,6,0,0,0,3,4,0,0,0
3896,Mar-19,3724,2108184,6,6,0,0,0,4,1,0,0,0
3897,Nov-19,252053,1399808,3,7,6,0,0,6,6,4,0,0
3899,Oct-19,3993,66480,7,6,6,0,0,5,7,3,0,0
3900,Oct-19,77968,54171,6,6,0,0,0,4,1,0,0,0
3901,Jan-19,3871,3724,6,6,7,0,0,2,4,6,0,0
3902,Feb-19,7479,263508,6,4,7,0,0,3,6,6,0,0
3903,Mar-19,836822,11134,5,6,6,0,0,7,1,4,0,0
3904,Aug-19,2516571,3901,4,7,3,7,6,6,6,6,6,4
3906,Aug-19,3644,4515,6,3,6,6,0,4,6,3,2,0
3907,Jan-19,3464,3495,7,3,7,0,0,5,6,6,0,0
3908,Sep-19,3699,86388,7,6,0,0,0,5,3,0,0,0
3909,Aug-19,1194009,4031,6,6,0,0,0,3,1,0,0,0
3912,Feb-19,259120,51304,4,7,6,0,0,6,5,3,0,0
3913,Sep-19,3839,41668,7,6,0,0,0,5,3,0,0,0
3914,Aug-19,5225,2526148,6,3,6,0,0,3,6,3,0,0
3915,Sep-19,308451,1948598,6,6,0,0,0,1,4,0,0,0
3917,Sep-19,83218,3994,3,6,7,0,0,6,3,6,0,0
3918,Sep-19,52873,1374418,7,7,0,0,0,6,6,0,0,0
3919,Oct-19,83218,95506,6,7,0,0,0,4,6,0,0,0
3920,Sep-19,11134,161912,7,6,0,0,0,6,3,0,0,0
3921,Aug-19,49953,3959,6,4,6,6,0,3,6,4,4,0
3922,Nov-19,405461,1984892,6,6,6,0,0,7,1,3,0,0
3925,Nov-19,3466,3884,6,7,0,0,0,4,6,0,0,0
3926,Sep-19,49953,66480,6,6,0,0,0,1,4,0,0,0
3927,Oct-19,4515,200425,6,7,0,0,0,4,6,0,0,0
3928,Sep-19,51222,216459,6,7,0,0,0,4,5,0,0,0
3929,Feb-19,54309,28491,6,6,0,0,0,0,0,0,0,0
3930,Sep-19,2537714,197507,6,6,0,0,0,4,4,0,0,0
3931,Jan-19,3698,3901,6,7,6,0,0,0,5,3,0,0
3932,Sep-19,11349,10352,6,7,0,0,0,3,5,0,0,0
3934,Aug-19,3456,2170539,4,6,6,6,0,6,1,2,4,0
3935,Jan-19,4205,1740216,6,6,7,0,0,4,3,5,0,0
3937,Oct-19,206796,3468,6,4,6,0,0,2,6,3,0,0
3938,Sep-19,10281,11558,6,6,0,0,0,1,3,0,0,0
3941,Oct-19,5218,1976304,6,6,0,0,0,4,3,0,0,0
3944,Nov-19,3686,1906139,7,6,0,0,0,5,4,0,0,0
3945,Sep-19,4031,1863628,6,6,0,0,0,3,4,0,0,0
3946,Jul-19,96338,195354,7,6,0,0,0,6,3,0,0,0
3947,Jul-19,3994,3828,6,6,0,0,0,2,3,0,0,0
3948,Jul-19,142094,3721,7,7,0,0,0,6,6,0,0,0
3951,Aug-19,11040,10317,4,6,7,0,0,6,2,6,0,0
3953,Jul-19,4690,4401,6,7,0,0,0,2,5,0,0,0
3954,Sep-19,4133,2044152,7,7,0,0,0,5,6,0,0,0
3955,Sep-19,10775,1871321,7,6,0,0,0,6,2,0,0,0
3958,Sep-19,10324,1972277,6,6,0,0,0,2,4,0,0,0
3959,Sep-19,4205,235621,6,7,6,0,0,4,5,2,0,0
3960,Aug-19,34103,2035498,1,6,6,0,0,6,3,3,0,0
3961,Jul-19,51322,2044152,6,6,0,0,0,3,2,0,0,0
3962,Jan-19,3478,200425,6,7,6,0,0,3,5,4,0,0
3963,Aug-19,34103,77442,5,6,6,0,0,7,3,1,0,0
3964,May-19,3617,864189,3,7,6,0,0,6,6,2,0,0
3966,Jul-19,4073,55419,6,7,0,0,0,3,6,0,0,0
3967,Nov-19,4487,53125,6,6,6,0,0,4,7,2,0,0
3968,Aug-19,11342,84110,6,6,0,0,0,0,1,0,0,0
3970,Sep-19,230116,2035428,7,6,0,0,0,6,4,0,0,0
3972,Nov-19,214689,2555953,6,4,7,0,0,4,6,6,0,0
3974,Oct-19,4151,253195,6,7,0,0,0,4,6,0,0,0
3975,Oct-19,65230,3460,7,6,0,0,0,6,2,0,0,0
3976,Feb-19,2616345,3711,6,3,7,0,0,3,6,5,0,0
3977,Aug-19,2521591,3480,6,6,0,0,0,4,4,0,0,0
3979,Oct-19,64428,4169,6,6,6,0,0,7,4,3,0,0
3980,Nov-19,65365,1394186,7,6,0,0,0,6,2,0,0,0
3981,Sep-19,11042,1739159,6,6,0,0,0,1,2,0,0,0
3982,Feb-19,65308,55856,4,6,7,0,0,6,1,5,0,0
3985,Sep-19,830070,3791,6,6,0,0,0,1,2,0,0,0
3986,Feb-19,219786,10767,6,7,0,0,0,4,6,0,0,0
3987,Mar-19,10340,836822,7,4,6,0,0,6,6,2,0,0
3988,Dec-19,2526148,373773,6,6,0,0,0,4,3,0,0,0
3989,Aug-19,208113,3656,4,6,6,0,0,6,2,4,0,0
3994,Jul-19,3666,1978582,6,7,0,0,0,4,5,0,0,0
3996,Jun-19,230116,308451,0,6,6,0,0,6,3,4,0,0
3997,Aug-19,2065915,64324,6,7,0,0,0,3,6,0,0,0
3998,Aug-19,28145,1607950,3,7,7,0,0,6,6,6,0,0
3999,Oct-19,3867,53255,3,7,7,0,0,6,6,6,0,0
4000,Mar-19,83218,53840,6,7,0,0,0,3,6,0,0,0
4002,Oct-19,10352,10344,6,6,0,0,0,4,2,0,0,0
4003,Sep-19,2590128,9505,6,1,6,0,0,3,6,3,0,0
4004,Sep-19,11348,11366,7,3,6,0,0,5,6,4,0,0
4005,Mar-19,34159,593241,1,6,6,0,0,6,2,4,0,0
4009,Aug-19,3723,2596786,7,7,0,0,0,6,6,0,0,0
4010,Oct-19,196974,4464,6,6,0,0,0,3,3,0,0,0
4012,Sep-19,4031,3982,3,6,6,0,0,6,3,4,0,0
4014,Jul-19,1394174,3534,7,6,0,0,0,5,4,0,0,0
4018,Oct-19,364584,84281,6,7,0,0,0,4,6,0,0,0
4019,Jul-19,3766,3701,6,7,0,0,0,4,6,0,0,0
4021,Jul-19,53292,218755,6,2,6,0,0,4,6,4,0,0
4022,Jan-19,11076,2555950,6,6,0,0,0,3,2,0,0,0
4023,Jul-19,135440,56823,7,7,0,0,0,5,6,0,0,0
4026,Jan-19,847617,10788,1,6,6,0,0,6,3,4,0,0
4027,Oct-19,2516571,3654,6,3,7,0,0,3,6,6,0,0
4028,Oct-19,10532,270800,6,6,0,0,0,4,3,0,0,0
4029,Jul-19,1601923,57529,3,7,6,0,0,6,6,2,0,0
4030,Aug-19,200399,3488,6,7,7,0,0,4,6,6,0,0
4031,Jul-19,1983321,65635,6,6,0,0,0,4,4,0,0,0
4032,Oct-19,60157,52294,7,6,0,0,0,6,4,0,0,0
4033,Feb-19,76892,47233,6,6,0,0,0,2,1,0,0,0
4034,Sep-19,1740216,4299,6,6,0,0,0,1,4,0,0,0
4039,Mar-19,4733,64675,6,6,6,0,0,4,7,3,0,0
4040,Nov-19,171016,51330,6,6,0,0,0,3,4,0,0,0
4041,Aug-19,125079,49979,6,6,0,0,0,3,3,0,0,0
4042,Nov-19,95375,1976304,6,6,0,0,0,4,1,0,0,0
4043,Jan-19,10378,11095,7,6,6,0,0,6,7,4,0,0
4045,Jan-19,206796,3478,3,7,6,0,0,6,6,4,0,0
4046,Sep-19,2596786,208113,7,6,0,0,0,6,4,0,0,0
4047,Nov-19,167844,4128,6,6,0,0,0,3,2,0,0,0
4048,Nov-19,77442,10434,6,6,0,0,0,2,0,0,0,0
4049,Jan-19,200425,67623,6,7,0,0,0,4,6,0,0,0
4050,Jul-19,1399808,3679,1,7,6,0,0,6,6,4,0,0
4051,Oct-19,28836,2555946,6,6,0,0,0,3,4,0,0,0
4052,Nov-19,167938,42381,3,6,6,0,0,6,3,4,0,0
4054,Aug-19,53449,28080,7,1,6,0,0,6,6,3,0,0
4057,Aug-19,235621,52337,7,6,0,0,0,6,3,0,0,0
4058,Aug-19,11666,11134,6,3,7,0,0,3,6,6,0,0
4059,Jul-19,2525708,10063,6,6,0,0,0,3,4,0,0,0
4060,Aug-19,224134,224142,3,6,6,0,0,6,4,4,0,0
4064,Jan-19,3478,53374,6,6,6,6,0,4,7,2,3,0
4065,Aug-19,49930,153710,6,6,0,0,0,2,2,0,0,0
4066,Nov-19,94283,53374,7,6,0,0,0,6,4,0,0,0
4069,Dec-19,10811,45447,4,6,6,0,0,6,4,0,0,0
4070,Nov-19,206329,4193,6,6,0,0,0,3,3,0,0,0
4071,Nov-19,218755,1517181,3,6,6,0,0,6,3,0,0,0
4073,Sep-19,2204585,1625971,3,7,6,0,0,6,6,4,0,0
4074,Sep-19,54130,67499,6,6,0,0,0,4,4,0,0,0
4075,Mar-19,3456,3700,6,6,0,0,0,1,4,0,0,0
4076,Oct-19,27419,1157738,5,6,7,0,0,7,1,5,0,0
4077,Oct-19,85223,2231281,6,6,0,0,0,0,1,0,0,0
4078,Oct-19,11788,219811,6,7,0,0,0,2,5,0,0,0
4079,Oct-19,124948,960543,6,6,0,0,0,3,3,0,0,0
4080,Sep-19,2616345,52873,7,7,0,0,0,5,6,0,0,0
4081,Sep-19,53840,55282,4,6,6,0,0,6,0,4,0,0
4082,Aug-19,1973165,65308,6,1,6,0,0,4,6,4,0,0
4084,Sep-19,1393213,1906302,3,6,6,0,0,6,4,3,0,0
4085,Dec-19,1784530,2112279,6,6,0,0,0,3,4,0,0,0
4087,Oct-19,3503,51794,6,6,0,0,0,4,2,0,0,0
4088,May-19,1008596,3534,6,6,0,0,0,2,2,0,0,0
4089,May-19,2516571,4021,1,7,6,0,0,6,6,4,0,0
4090,Jun-19,3666,3967,6,7,0,0,0,3,6,0,0,0
4091,Sep-19,153710,4611,6,6,0,0,0,3,4,0,0,0
4095,Sep-19,806774,27273,6,7,0,0,0,2,6,0,0,0
4096,Feb-19,53374,3587,6,7,0,0,0,2,5,0,0,0
4097,Aug-19,3569,2601750,6,6,0,0,0,4,2,0,0,0
4098,Jan-19,50083,58235,0,6,6,0,0,6,3,3,0,0
4100,Oct-19,2245575,3586,4,6,6,0,0,6,1,3,0,0
4101,Oct-19,606930,4417,6,6,0,0,0,4,4,0,0,0
4102,Oct-19,10537,11703,6,6,0,0,0,2,3,0,0,0
4104,Jan-19,77968,4401,6,7,0,0,0,2,6,0,0,0
4105,Oct-19,10347,10303,6,6,0,0,0,1,4,0,0,0
4107,Sep-19,45027,11342,5,6,6,0,0,7,3,2,0,0
4109,Jul-19,10292,2595933,6,6,0,0,0,4,2,0,0,0
4113,Feb-19,200425,64318,7,6,0,0,0,6,1,0,0,0
4114,Sep-19,53255,3587,6,3,6,0,0,3,6,3,0,0
4115,Oct-19,10751,57418,6,6,0,0,0,4,1,0,0,0
4116,Mar-19,10479,10281,6,7,0,0,0,2,5,0,0,0
4117,Jan-19,84281,11370,6,6,0,0,0,1,4,0,0,0
4118,Jul-19,196974,55908,6,7,0,0,0,3,6,0,0,0
4120,Sep-19,2097125,1609206,6,6,0,0,0,4,4,0,0,0
4121,Feb-19,7479,27182,7,6,0,0,0,6,3,0,0,0
4122,Oct-19,10527,191038,6,2,6,0,0,4,6,2,0,0
4123,Mar-19,85223,10267,6,6,0,0,0,2,4,0,0,0
4124,Jan-19,10469,58893,6,6,0,0,0,4,3,0,0,0
4125,Aug-19,11359,10352,6,4,6,0,0,3,6,4,0,0
4126,Nov-19,142720,51094,5,6,6,0,0,7,2,3,0,0
4127,Oct-19,54182,233047,7,6,0,0,0,6,2,0,0,0
4128,Jan-19,200425,28081,7,6,0,0,0,6,4,0,0,0
4129,Jun-19,3679,2087254,4,6,6,0,0,6,3,1,0,0
4131,Feb-19,11767,10885,6,7,0,0,0,4,5,0,0,0
4132,Aug-19,224134,207438,2,6,6,0,0,6,2,3,0,0
4133,Mar-19,11558,92088,4,6,6,0,0,6,4,4,0,0
4135,Mar-19,2035498,10371,6,6,0,0,0,3,3,0,0,0
4136,Jul-19,49924,3887,6,6,0,0,0,1,1,0,0,0
4137,Mar-19,11767,10885,6,3,6,0,0,3,6,0,0,0
4138,Nov-19,10850,167938,7,6,0,0,0,5,1,0,0,0
4139,Mar-19,151401,77968,6,6,7,0,0,4,7,6,0,0
4141,Sep-19,74588,50083,6,6,0,0,0,4,2,0,0,0
4143,Mar-19,235621,218159,6,6,0,0,0,3,1,0,0,0
4145,Mar-19,11640,51673,6,6,0,0,0,2,1,0,0,0
4146,Sep-19,3884,90634,7,3,7,0,0,5,6,6,0,0
4147,Sep-19,303997,4954,6,4,6,0,0,4,6,2,0,0
4148,Jun-19,1945656,162815,6,3,6,0,0,3,6,1,0,0
4149,Jul-19,3499,2095984,6,6,7,0,0,3,7,6,0,0
4150,Sep-19,51547,10403,6,6,0,0,0,4,3,0,0,0
4152,Aug-19,10526,28171,1,7,7,0,0,6,5,6,0,0
4156,Oct-19,247320,4151,3,6,6,0,0,6,1,4,0,0
4157,Mar-19,2231281,191038,3,7,6,0,0,6,6,3,0,0
4158,Aug-19,5218,3503,4,6,6,0,0,6,3,4,0,0
4159,Jan-19,67623,28097,6,6,6,4,6,4,2,7,6,3
4160,Jan-19,3695,3464,6,7,0,0,0,3,6,0,0,0
4161,Jan-19,3695,240231,6,6,0,0,0,3,3,0,0,0
4163,Oct-19,75587,3960,6,7,0,0,0,3,6,0,0,0
4164,Aug-19,3495,3927,6,6,6,0,0,7,4,3,0,0
4165,Sep-19,76531,57529,6,7,0,0,0,4,6,0,0,0
4166,Mar-19,3686,3712,7,7,0,0,0,6,6,0,0,0
4167,Oct-19,67623,206796,7,7,0,0,0,6,6,0,0,0
4168,Feb-19,28900,11713,6,6,0,0,0,1,0,0,0,0
4169,Aug-19,1393071,53198,6,6,0,0,0,0,3,0,0,0
4170,Mar-19,3832,3746,4,6,6,0,0,6,4,4,0,0
4171,Mar-19,2596786,203816,7,7,0,0,0,5,5,0,0,0
4172,Aug-19,95524,2521591,7,6,0,0,0,6,3,0,0,0
4174,Aug-19,11035,52346,6,6,6,0,0,2,7,3,0,0
4177,Mar-19,73237,4515,6,6,0,0,0,4,4,0,0,0
4178,Aug-19,1194009,81226,6,7,0,0,0,4,6,0,0,0
4179,Oct-19,45027,259658,6,6,0,0,0,3,3,0,0,0
4180,Aug-19,53374,54351,6,7,0,0,0,1,6,0,0,0
4182,Nov-19,1988251,1083703,6,6,0,0,0,3,2,0,0,0
4184,Aug-19,217512,3464,7,7,0,0,0,5,6,0,0,0
4185,Mar-19,3702,196974,7,7,0,0,0,6,6,0,0,0
4186,Jul-19,2537714,3746,6,6,0,0,0,4,3,0,0,0
4187,Jul-19,5218,4633,6,7,0,0,0,4,6,0,0,0
4188,Aug-19,52294,224134,7,5,7,0,0,5,7,6,0,0
4189,Aug-19,1740216,57529,6,6,0,0,0,3,1,0,0,0
4190,Jul-19,51322,47138,6,3,6,0,0,4,6,3,0,0
4191,Oct-19,50113,10457,6,6,0,0,0,2,3,0,0,0
4192,Sep-19,10383,11134,6,7,0,0,0,4,6,0,0,0
4193,Feb-19,3691,3462,6,6,0,0,0,1,4,0,0,0
4194,Aug-19,51304,10378,6,7,0,0,0,4,6,0,0,0
4195,Jan-19,77968,263508,6,6,0,0,0,3,4,0,0,0
4197,Oct-19,74148,1972277,1,6,7,0,0,6,2,5,0,0
4199,Sep-19,1971098,1399808,6,3,6,0,0,3,6,3,0,0
4200,Aug-19,207438,3686,7,7,0,0,0,5,6,0,0,0
4201,Feb-19,58272,10479,6,6,0,0,0,2,4,0,0,0
4202,Aug-19,191910,34159,4,7,6,0,0,6,5,4,0,0
4203,Sep-19,1517181,411593,6,6,6,0,0,2,7,1,0,0
4204,Oct-19,218163,1398935,6,6,0,0,0,3,4,0,0,0
4205,Nov-19,50817,5600,7,6,0,0,0,6,4,0,0,0
4206,Sep-19,3654,2085750,6,6,0,0,0,2,2,0,0,0
4208,May-19,373773,207039,1,6,6,0,0,6,3,3,0,0
4209,Sep-19,11599,10378,6,6,7,0,0,3,7,6,0,0
4210,Sep-19,4031,94598,6,6,0,0,0,3,1,0,0,0
4211,Sep-19,240233,53488,6,6,0,0,0,0,3,0,0,0
4212,Mar-19,76531,3499,7,6,0,0,0,6,4,0,0,0
4213,Oct-19,439496,1517181,6,7,0,0,0,3,6,0,0,0
4215,Jun-19,206329,1731401,7,6,0,0,0,5,3,0,0,0
4216,Mar-19,593241,240233,6,6,6,0,0,1,7,2,0,0
4221,Mar-19,11695,83015,6,1,6,0,0,3,6,4,0,0
4223,Nov-19,247320,4622,6,6,0,0,0,4,4,0,0,0
4224,Aug-19,28081,81226,6,6,0,0,0,4,4,0,0,0
4225,Aug-19,53374,3499,7,6,0,0,0,6,1,0,0,0
4226,Oct-19,11361,11134,6,2,6,0,0,4,6,1,0,0
4227,Sep-19,10340,10539,6,7,0,0,0,1,5,0,0,0
4229,Aug-19,52345,11042,6,6,0,0,0,3,2,0,0,0
4230,Sep-19,11140,10347,6,7,0,0,0,2,5,0,0,0
4236,Nov-19,93001,803078,6,6,0,0,0,4,3,0,0,0
4237,Feb-19,2555959,2595931,6,6,0,0,0,3,2,0,0,0
4238,Nov-19,806774,54182,6,3,6,0,0,2,6,3,0,0
4240,Oct-19,218159,57433,6,6,6,0,0,7,0,1,0,0
4241,Jul-19,54171,2602174,6,6,0,0,0,1,4,0,0,0
4242,Jan-19,398304,11140,6,7,0,0,0,4,6,0,0,0
4244,Aug-19,53374,51297,6,7,0,0,0,2,5,0,0,0
4245,Oct-19,4193,2579584,6,3,6,0,0,1,6,4,0,0
4247,Jul-19,200425,54351,6,2,7,0,0,4,6,5,0,0
4250,Mar-19,3700,4417,6,6,0,0,0,3,4,0,0,0
4252,Aug-19,84513,2093432,3,6,7,0,0,6,4,6,0,0
4253,Oct-19,70784,3839,6,6,0,0,0,1,2,0,0,0
4257,Mar-19,3713,54846,4,6,6,0,0,6,2,2,0,0
4258,Sep-19,81226,4073,7,6,0,0,0,6,3,0,0,0
4259,Sep-19,52346,56801,6,0,6,0,0,3,6,2,0,0
4260,Sep-19,3460,7479,6,6,6,0,0,7,3,4,0,0
4262,Sep-19,2085750,55210,7,6,0,0,0,5,3,0,0,0
4264,Feb-19,1194009,3488,7,7,0,0,0,5,5,0,0,0
4265,Oct-19,3475,3687,5,6,7,0,0,7,3,5,0,0
4267,Oct-19,3478,4372,6,6,0,0,0,3,4,0,0,0
4268,Jul-19,5069,3534,7,6,0,0,0,5,3,0,0,0
4270,Sep-19,7479,207061,7,3,6,0,0,5,6,4,0,0
4271,Sep-19,3469,67623,7,6,6,0,0,5,3,4,0,0
4272,Oct-19,4073,54846,7,6,0,0,0,6,2,0,0,0
4274,Mar-19,11767,11640,7,6,0,0,0,5,0,0,0,0
4275,Feb-19,3700,2611704,6,6,0,0,0,4,1,0,0,0
4278,Mar-19,2555959,11767,3,7,6,0,0,6,5,3,0,0
4280,Aug-19,207438,200425,6,6,0,0,0,2,2,0,0,0
4281,Oct-19,10242,52345,7,6,0,0,0,5,4,0,0,0
4282,Sep-19,10793,252210,6,6,0,0,0,1,2,0,0,0
4283,Aug-19,53292,177312,6,7,0,0,0,2,5,0,0,0
4284,May-19,207050,5164,6,6,0,0,0,3,4,0,0,0
4286,Feb-19,10306,1398920,6,6,0,0,0,3,3,0,0,0
4287,Sep-19,56735,203204,7,6,0,0,0,6,3,0,0,0
4288,Sep-19,67623,3495,6,6,0,0,0,1,3,0,0,0
4289,Jul-19,65230,70622,6,6,6,0,0,7,2,4,0,0
4290,Feb-19,196974,4560,6,6,0,0,0,4,0,0,0,0
4291,Aug-19,3691,3994,6,4,6,7,0,2,6,3,5,0
4293,Aug-19,10324,11247,7,6,6,0,0,6,7,4,0,0
4294,Jan-19,206796,54351,6,7,6,0,0,4,5,4,0,0
4298,Aug-19,10793,10307,7,6,0,0,0,5,4,0,0,0
4299,Jul-19,67431,58235,5,6,6,0,0,7,3,1,0,0
4302,Sep-19,273950,49875,7,7,0,0,0,6,6,0,0,0
4303,Sep-19,11599,54458,7,6,0,0,0,6,3,0,0,0
4304,Aug-19,4021,2070519,4,6,6,0,0,6,4,3,0,0
4305,Mar-19,10249,11348,6,6,0,0,0,3,3,0,0,0
4307,Aug-19,166504,3460,6,6,0,0,0,4,4,0,0,0
4308,Feb-19,3458,3686,7,6,7,0,0,6,7,6,0,0
4309,Nov-19,56114,253894,4,7,6,0,0,6,6,4,0,0
4310,Oct-19,3746,4169,6,3,7,0,0,4,6,6,0,0
4311,Sep-19,11342,10769,6,6,0,0,0,2,3,0,0,0
4312,Sep-19,206806,204410,6,6,0,0,0,2,1,0,0,0
4313,Jan-19,3695,3701,6,5,6,6,0,3,7,2,1,0
4316,Feb-19,1374418,5069,6,3,6,0,0,4,6,0,0,0
4319,Jan-19,94283,3960,6,2,6,7,0,3,6,2,5,0
4320,Nov-19,214689,1609094,6,6,0,0,0,4,3,0,0,0
4321,Sep-19,3878,247320,6,7,0,0,0,3,6,0,0,0
4322,Jul-19,4169,2204714,3,7,6,0,0,6,5,2,0,0
4323,Mar-19,191038,2114659,6,7,0,0,0,4,5,0,0,0
4324,Sep-19,1739159,57541,5,6,7,0,0,7,0,5,0,0
4325,Oct-19,11361,52345,6,7,0,0,0,1,5,0,0,0
4327,Sep-19,1940917,3699,3,6,6,0,0,6,3,4,0,0
4328,Aug-19,85223,10829,6,6,0,0,0,2,0,0,0,0
4329,Jul-19,3860,64318,4,6,6,0,0,6,0,3,0,0
4330,Dec-19,65329,90999,6,1,6,0,0,3,6,4,0,0
4332,Jun-19,2536184,2103676,6,6,0,0,0,2,1,0,0,0
4334,Oct-19,4445,55965,6,7,0,0,0,3,6,0,0,0
4335,Sep-19,2616345,67499,6,6,0,0,0,4,4,0,0,0
4337,Sep-19,3617,91084,3,6,6,0,0,6,1,4,0,0
4339,Sep-19,11076,50105,6,6,0,0,0,3,0,0,0,0
4340,Sep-19,1969408,10843,7,6,0,0,0,6,1,0,0,0
4341,Aug-19,11140,240233,6,6,0,0,0,4,1,0,0,0
4343,Sep-19,91959,2224716,6,6,0,0,0,3,3,0,0,0
4344,Aug-19,235621,3761,6,6,0,0,0,4,2,0,0,0
4345,Nov-19,1988251,3839,6,3,7,0,0,4,6,6,0,0
4346,Sep-19,1948598,1570645,6,6,0,0,0,2,2,0,0,0
4347,Aug-19,81226,3863,7,4,6,0,0,6,6,3,0,0
4348,Oct-19,10473,11035,6,6,0,0,0,4,2,0,0,0
4350,Jul-19,4690,4128,6,6,0,0,0,2,0,0,0,0
4351,Sep-19,246945,166446,6,6,0,0,0,3,2,0,0,0
4352,Nov-19,64324,4075,7,7,0,0,0,6,6,0,0,0
4353,Sep-19,10479,28289,6,3,6,0,0,1,6,3,0,0
4354,Oct-19,2544742,3699,6,5,7,0,0,4,7,6,0,0
4355,Sep-19,10759,161912,6,6,0,0,0,2,4,0,0,0
4358,Sep-19,10789,28145,7,6,0,0,0,6,3,0,0,0
4361,Jun-19,1157738,1459374,6,6,0,0,0,4,3,0,0,0
4367,Jul-19,5218,2500037,6,6,0,0,0,2,4,0,0,0
4369,Mar-19,4445,49869,6,7,0,0,0,4,5,0,0,0
4371,Oct-19,3943,54415,6,6,0,0,0,1,0,0,0,0
4372,Nov-19,55856,2595931,6,7,0,0,0,1,5,0,0,0
4373,Nov-19,919337,3994,3,7,6,0,0,6,6,4,0,0
4374,Nov-19,74171,54182,6,6,0,0,0,3,2,0,0,0
4375,Sep-19,58272,11140,6,6,0,0,0,2,3,0,0,0
4379,Jan-19,84513,53395,6,7,0,0,0,4,5,0,0,0
4380,Aug-19,11349,11042,6,6,0,0,0,1,3,0,0,0
4381,Aug-19,606930,56823,7,6,0,0,0,5,3,0,0,0
4383,Mar-19,52346,10274,6,6,0,0,0,2,1,0,0,0
4385,Sep-19,1607950,10793,5,6,6,0,0,7,0,4,0,0
4387,Nov-19,743551,806774,7,6,0,0,0,6,3,0,0,0
4390,Nov-19,247320,1398935,6,7,0,0,0,3,6,0,0,0
4392,Nov-19,2390968,2488176,6,6,0,0,0,4,3,0,0,0
4393,Feb-19,53840,200425,2,6,6,0,0,6,4,2,0,0
4395,Apr-19,10322,28427,6,6,0,0,0,4,2,0,0,0
4396,Jan-19,57418,50111,6,6,0,0,0,1,4,0,0,0
4397,Mar-19,28145,11161,6,6,0,0,0,3,3,0,0,0
4399,Sep-19,200425,207037,6,6,0,0,0,3,4,0,0,0
4400,Sep-19,11767,11095,6,4,6,0,0,2,6,4,0,0
4401,Sep-19,10242,10310,6,6,0,0,0,1,3,0,0,0
4402,Jul-19,1398935,83953,4,6,6,0,0,6,3,0,0,0
4406,Aug-19,2555950,10843,6,6,0,0,0,3,4,0,0,0
4407,Mar-19,11349,10769,7,6,0,0,0,5,1,0,0,0
4408,Sep-19,11361,11558,6,4,6,0,0,4,6,3,0,0
4409,Sep-19,51304,28399,4,6,6,0,0,6,0,3,0,0
4410,Mar-19,11042,11359,7,6,0,0,0,5,1,0,0,0
4414,Nov-19,115535,734160,6,7,0,0,0,4,6,0,0,0
4415,Oct-19,100217,11134,7,6,0,0,0,6,4,0,0,0
4417,Sep-19,3699,2124594,6,7,0,0,0,2,5,0,0,0
4418,Oct-19,259658,191910,6,6,0,0,0,4,2,0,0,0
